class,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
1,-0.25578061445756634,0.3538597211711177,-0.4309957603582408,-0.04202337562064852,-0.0448899320933491,-0.028731220861190336,-0.08923188041408217,0.017176999611680267,-0.015799875688778303,0.026565825570178454,0.0028508725689882913,0.014839465716151396,-0.02911346288048572,7.691616474285202e-06,0.007461234533458584
1,-0.6218130927526556,0.059156831807098235,0.3100640765098452,0.13364978571092712,-0.038018378506787805,0.0365407649895663,0.014443830307874671,0.010718752847080229,0.026142916491589382,-0.015830236135624166,0.023775630063779103,0.006444581310439046,0.01784951482085629,0.014107043313397348,-0.028539877722999717
0,0.3482733518381907,-0.2805559563806915,0.21802473691297747,-0.07704443833460406,-0.08037278488415149,0.06075909087354,-0.3240921685261449,0.08158973261167739,-0.055193442025088066,0.04651550293646459,-0.05585075132555402,-0.08160928102696338,-0.033715734650139814,0.0309546454002986,-0.06618381122193974
0,0.2194539456665608,-0.2375964927813437,-0.055451055770998535,0.0559840608673234,-0.386908618497496,-0.22252423170004051,0.3939018878833149,-0.09981125767424603,-0.020339927599070055,0.14214611749225387,-0.05450204759465475,0.034165010909958056,-0.019740662655761968,-0.03419664650662488,0.052790961201964096
0,0.11689991008559016,-0.15411251757294112,0.004227200673192019,-0.025910324595019,0.3655887321365557,-0.06459348655245012,0.09551045624312568,-0.0524560206383211,-0.022766710189016617,0.03632305466297239,-0.0091153273873148,0.01641453262460187,-0.026180084221756092,0.05843960364885584,-0.028839328573118283
0,0.2874743596087161,-0.14177040383108247,-0.12918982650473154,0.032015981917498826,-0.32553998694270714,-0.14247445168250536,0.20337776560011864,-0.041759226981539915,-0.016458018455890164,0.11043136558418803,-0.00035027771723615173,-0.012246801526359314,-0.02056622042803054,0.03831084294293311,0.1272829513863902
0,0.07826328152528754,-0.12231927597799527,-0.023999019366386886,-0.0012998059645474172,0.301018943826863,-0.08975958679689551,0.07141823537529132,-0.031565119756536184,-0.007035545773971105,0.050345470058091146,0.004769043732222993,-0.0017363626921577293,-0.009216987232898452,0.02126537755302266,0.047937576371575655
0,0.32897320581109624,0.19829679036094452,-0.05897245413938395,-0.202178684531036,0.06048620056650405,1.1237438948849658,0.3843240775006339,0.05507074354295157,0.1006074816882568,0.09927067780897847,-0.01130970697298737,-0.14089040142902642,-0.04652605521049123,-0.01351373922121988,0.06744008275310354
0,0.8646745131110358,1.2834659620949598,0.3328046933833978,0.9948963350225986,0.12008623473807943,-0.2014849153949642,0.012454935589286549,-0.013870965370155707,0.011943488947266752,-0.02202903445717148,0.0077261443163167175,0.03506597712706978,-0.011268443966037043,-0.016748079862897353,0.014275557892840147
1,-0.5958982782663399,0.06051876350519295,0.28903835558979235,0.11699784451190985,-0.0027155607452503537,0.02452849201800718,-0.009390693226400104,0.009935858160809106,0.015739831893790357,-0.0020950366075906304,-0.016553261397199,-0.012081012257822885,-0.06145315631787086,-0.059634067460992014,0.04783793163544599
1,-0.2028783818549657,0.2052707697775484,-0.3974824936804594,-0.14072421946558847,0.04894740274305511,-0.023700748262404817,-0.0740548548112465,0.0172081206396837,-0.02228994602425896,0.010930490634573466,-0.022407969912114203,0.0008160152770414832,-0.011288385070305478,-0.01278231288557758,0.016091165724337667
1,0.309135641508273,-0.18684918863246466,0.10564866789913452,-0.05211873320454522,0.02120346063813748,0.3775188345303441,-0.09462098417740987,0.12584837021552694,-0.20197144244517992,-0.2387309077025495,-0.006515612276621828,0.4871557430832283,-0.17415975832463265,-0.053174224129988096,-0.006234429974113168
0,0.057365630938488565,-0.15666972655284447,-0.017122361767578528,-0.029098833868509567,0.27211664143975484,-0.06762978303718846,0.08253826893315759,-0.02505718926178761,-0.022845529994073344,0.02423473708937374,-0.0019051453718549683,0.00348306493447981,-0.011083915306516869,0.015749558828696938,0.0018689369226653602
0,0.3367727953456788,0.15455194173923914,-0.01812313588252917,-0.15863220496387068,0.037306680997001525,0.8565070814861842,0.2710269996542872,0.025489261970910185,0.07748740914443322,0.05692833218882296,-0.0008862252879628887,-0.0744312087372984,-0.014574450844761097,0.03276646000253259,-0.026809260825366308
0,0.8684721110055348,1.3353668248940564,0.28885710743916165,0.9800482415793704,0.09940901397292712,-0.17400342938517635,-0.010050195882421993,-0.005831085968236028,-0.005131812263058656,-0.014495218952703419,0.00425389238022991,0.027127803603866657,0.00867012164916962,-0.002783104846254901,-0.011618530910188676
1,-0.2457633482214895,0.22356109758243375,-0.40638504083917815,-0.1243898234714419,0.001112506826956094,-0.006450191261313203,-0.10522101622088617,0.025405446632625832,0.021086445075311298,0.030241706924559762,-0.02099512736966305,0.024355231334532584,-0.010651099672234382,0.0016538294333466905,0.027696461330543348
1,-0.16913524723631845,0.26664827552437936,-0.4591727138318966,-0.13535285763374005,-0.012026954062683915,0.0041624458804659144,-0.08670355975069426,0.03569376214761704,-0.05498218215848133,0.009465996505276549,-0.008249786556998054,-0.009791952519117242,0.001918404703452416,-0.019506451708054103,-0.028044181768112686
0,0.21127306839370816,-0.25999297216996897,0.2909331862604093,-0.0355310520568606,-0.07695068484950443,0.06901888928681668,-0.3674190315242977,0.08780517055665854,-0.06386186103684993,0.07885393577189867,-0.058354632734372025,-0.09717861951419418,-0.0015497264691199393,0.01552920507765165,0.012783637351039177
1,-0.5280139690582971,-0.006364679013993861,0.31087577600716865,0.1226449910876935,-0.01581372501406333,0.013249396295950086,0.05120804777539456,-0.004256235298438546,0.003823864993724074,0.010200693902752724,0.007867847473266876,-0.002131693154511752,0.007013011801943738,0.03341399713937746,-0.002339613759123786
0,0.32754760591785426,-0.30283612712783664,0.2738838335250318,-0.0630675724471277,-0.08599027949487555,0.08951778513992346,-0.4689492097892776,0.14609284404663314,-0.14527926708026526,0.028392085886968337,-0.0790560802102351,-0.11146729220100564,-0.04561652248694327,-0.005722115432250056,0.03082978615611165
0,0.3463184354646537,0.18079556702432306,-0.06468500960603185,-0.17948718255581875,-0.014693030563282148,0.9822786651337676,0.2852823559944796,0.0667313308917239,0.02159550712689438,-0.010765696137857586,0.0260669037858749,-0.04941059372156413,0.1343359871312495,-0.07633563906161832,0.0730572185822273
1,0.023251768870263444,-0.18776156773043,0.10492492384259366,0.045059661433018906,-0.15841694643132795,0.04331198878439853,0.14785701789833866,0.028437302710882018,0.0859936657939187,-0.0854464138731003,-0.0010707070099633547,0.12092798079126076,-0.2456025104419797,-0.1878171464443358,-0.1079582839741666
1,0.03419785692088685,-0.1840140752887605,0.08304209769278141,0.03989033808457312,-0.003814428984253058,-0.03305955492102052,0.035230035951046804,0.038959407654691296,0.08477551259198952,-0.15127715634075214,0.13160587482830052,-0.015991261683997518,-0.10148311724262643,-0.039006619362318654,-0.07161024596434433
1,-0.1605487079132677,0.14416736192452956,-0.3232651143726727,-0.1103545919706483,0.07449902568233614,-0.01726279290291521,-0.045948070383798334,0.011909922428642009,-0.008741030922469145,-0.00827176765619199,-0.013972671409095857,-0.0002953536629005756,-0.026741587248397505,-0.03173606509630679,0.0035747830405450853
1,-0.2466232713102937,0.19706469355046988,-0.2894080844332496,-0.07664713063383925,-0.02355405299123661,-0.008648026311272905,-0.07929811207822164,0.020479031706393726,0.03499425805013212,0.0120362318730727,0.010676353844166816,0.009434953024282723,-0.0018320367305293774,-0.006887608278515811,0.02080847460829637
0,0.29902766908694783,0.1888201474132092,-0.0412298199321821,-0.2223981398061127,0.10078333660709073,1.1233621867518842,0.3744676509683732,0.04462498143693781,0.11622441661215402,0.10826898744274313,-0.02894014226419013,-0.13822060715607115,-0.03979427936904245,0.0071753746178995935,0.08568134144252518
0,0.10651606417760877,-0.17216902120661667,-0.0056404060802897615,-0.0016408791319602145,0.3296542924057202,-0.09952173119086948,0.09708747890374324,-0.028220403850850118,-0.06652381839019783,0.028018586666870723,0.01437659001917252,-0.024574860675568924,0.010321571227496242,-0.005034916918959056,0.005580990417221217
0,0.16545295214880204,-0.18053258432447528,-0.05905754216724745,0.05739432208028397,-0.3811082840075661,-0.16269945958293072,0.32916037338523424,-0.07127865803520135,-0.013467221056344585,0.09759865519987726,-0.06969612666488338,0.0337281098001355,-0.04012846189975138,-0.0333752863939412,0.04682134772567281
0,0.14346307999122854,-0.1840914680916219,-0.003835383394284764,-0.07286064718127055,0.4529379316675355,-0.051864081359243766,0.06988235405562024,-0.049921497408906335,-0.041257051551642984,0.03850491680202168,-0.03812883217055446,-0.0015336265525980064,-0.03462536471644044,0.03624019611489488,-0.04743051160155865
1,-0.5488546098089188,0.030139438913232158,0.2927710598366401,0.12655186808348695,-0.06634273831669033,0.03701958234648911,-0.0014417557764096305,0.03689911496974085,-0.048414527921676165,-0.014870278242162653,0.01547876402770922,-0.02100976738285841,0.01326443965978022,0.0053556717241476925,0.020017430310798574
0,0.13532150391576114,-0.07800581065425538,0.03604434589286019,-0.019691190600224603,-0.3328322100905315,0.1309269105508068,0.07394536315717412,0.004651620065719186,-0.09159193776475988,0.0011748805228853538,0.013794441859343495,0.04953355333828365,0.12005552182953234,0.15720513127254132,-0.12875549065446618
1,-0.4907129348169469,-0.012521309038597495,0.2723353329556116,0.1119535720584495,-0.009648185894555971,-0.0005136019967692393,0.014566258427473172,-0.0008078136693990117,-0.004251487180190611,0.03769902856069375,0.004534913622456454,-0.018679493266022414,0.0057519579779254605,-0.0003823981368760338,0.009444487931536669
1,-0.5975225348907953,0.02492498349777927,0.3520559062681229,0.15362804132108068,-0.10957836887318774,0.030117380841201045,0.05927692216870047,-0.0029255797350163197,-0.0015529655530525724,-0.00998227877740171,0.006857615332457882,0.007449845627919394,-0.017352493542304486,-0.001880448113569657,-0.04249938226050784
1,-0.2406441184746028,0.22302710293025035,-0.3000875647294447,-0.09125210573874283,-0.05562428735667213,0.008750505597967723,-0.06760160675218893,0.01843427599146811,0.00465616657484595,-0.0013674357553429455,-0.0051385751158915475,0.006888690141427182,0.012650585381079792,0.012593530123080541,-0.0175805394399356
0,0.17234206476950914,-0.11893098130928907,-0.04499792446612266,-0.05179031931308769,0.20277983334537167,-0.023655876954423,0.011594084218687791,-0.016627599357319143,0.02679542279753783,-0.012321732645911087,-0.004219328319104293,0.03640118218478198,-0.033538015732732566,0.01893657500554104,-0.035778339586888856
1,-0.5580688225256978,0.022512787394958544,0.3222789617286064,0.1388276651657793,-0.08624977921920159,0.0384014741463766,-0.0205807561968451,0.013213863433953092,-0.040426477925785714,0.009167846800570615,0.012730513757070808,-0.0029755737002186053,0.013157607155367249,0.018372435530376062,-0.018704956968558787
0,0.24371003966378996,-0.2451452849199812,0.2741335476728557,-0.010677309919313156,-0.11715092967400327,0.06923327660430788,-0.3586025824832336,0.09875326156449568,-0.07937573416946264,0.06962699378556067,-0.04068287132543512,-0.09997750416625724,-0.007471102779004023,-0.008319415109506623,-0.009928399703147144
1,-0.3693070425960035,0.2808978421792688,-0.4038408747244084,-0.1224865666104092,0.014789664775574337,-0.010059743536149121,-0.10671695493818233,0.024201653555077758,0.0005959708708724765,0.04965786361437817,-0.02192622938346246,0.021748600253230242,-0.01876292554497036,0.008360252896949976,0.03283504529644175
1,-0.2119058554101404,0.20193347473563136,-0.3592631353354051,-0.08163884772214561,0.02048475833136493,-0.004294653506519602,-0.07460847075378546,0.033392695006637364,-0.009585541779851634,0.011278190720432518,0.011339180584350687,-0.004168787448874738,-0.024274316143529862,-0.05202441120103121,-0.0034247412589191195
0,0.3041194411317198,-0.18836650278536346,-0.09641833555552384,0.026927792791965117,-0.3094557129687747,-0.13398230630990446,0.18369119057220998,-0.031218728639251476,-0.045895104022943466,0.09322096183390824,-0.002950369684380397,-0.019417808707466323,0.034040003380638686,-0.011982697571126107,0.06311140954080557
0,0.1557232582958836,-0.12318834048517532,-0.02746409485410178,0.03707937351975757,-0.01313577564806567,-0.09158362669694058,0.051733981268924784,0.0011633563508537642,0.0687348507900371,-0.1518473812355095,0.1133577047556554,-0.035286521136889626,0.0020525109151655415,0.0763807845057122,0.0286935498834513
0,0.2811792557475004,-0.10766011237600497,0.07218238169788184,-0.038942707605108914,-0.3310004803878269,0.16590095945140793,-0.07840785506432828,0.05476297446940012,-0.15570777816773693,-0.0026834712940445853,0.002062024629603336,-0.0044871895139818214,0.09352072797970133,0.08565394195424998,-0.08516992486782675
0,0.04218562831246822,-0.12226371979694865,-0.008915453538997583,0.0009004722790723352,0.2848138607527069,-0.0795093979525894,0.07721599978389147,-0.028381402412923407,-0.013720003531093802,0.03213487982094355,0.00889416602347873,-0.009782832224415635,0.010231222415329524,0.019194517037740985,0.011174842552963086
0,0.1120237700089634,-0.15259094949108845,0.03458506542542658,0.04576040804823253,-0.00014243263516338942,-0.08318380729512588,0.07387758250108849,-0.008201471789473886,0.07330398443535442,-0.15241296211447775,0.10683360441726857,-0.04615287445703745,0.028351997349696744,0.09439815092127274,-0.0007601489490770265
0,0.011231239225055176,-0.10092122498861818,-0.04352534005422168,-0.042241885350533116,0.3177269324171311,-0.05568883441737865,0.042561199609627794,-0.021667010657300343,-0.0074003903716456714,0.03530432499702831,-0.021042458863536447,0.0095803895719923,-0.03720975256354141,0.011330405439273708,0.013635403990019754
0,0.062348553786461584,-0.14730392781643933,-0.019960078872889284,-0.04500654570041908,0.3774489429639947,-0.068010892478825,0.061815726945652835,-0.030804598901365506,-0.02577007630691296,0.036885940503287334,-0.022299198227782625,-0.009651971266624988,-0.01889330939090604,0.010157906663490358,0.0006040731231831278
1,-0.11782994208995315,0.14480008227756652,-0.3288671611666134,-0.08400376480649427,-0.055819908112866856,0.004646993651413189,-0.07407583614094035,0.03713185099591218,0.012846606065872537,-0.014085365109998462,0.01774306103652946,0.002577345596918787,-0.007856409143247584,-0.05529784243042787,-0.019008408607982315
0,0.2356338700251412,-0.26010436581917423,-0.05173640523651129,0.042479276170576036,-0.453018611504044,-0.20754811760401645,0.3608712805550039,-0.08145408496225355,-0.028621150778039364,0.10682430914017467,-0.051357579955136484,0.014264253662284456,-0.01172106854267534,-0.043717341281413566,0.01352241975673946
1,-0.11376562735474635,0.2803739085271572,-0.3790379424530008,-0.12531670173059542,-0.042927147584730534,-0.01614045056604329,-0.19631420215379866,0.026692284868108117,-0.049220145229595835,0.036522629596439926,-0.0424776012952075,-0.03106187135611008,-0.051266866285356864,-0.006967437757329823,0.020861659437046032
0,0.11275486256846835,-0.17150289777673364,-0.01034658298826455,-0.013413520737557466,0.4191831128436033,-0.10316713971670603,0.11251926646444424,-0.04772592641982146,-0.05387413586015514,0.02706116274243461,-0.01945402243007309,-0.027209864482341,0.022089219680191192,0.013983305613693995,0.0263413633424707
0,0.05291420849592896,-0.1941954415816556,0.046347130811190435,-0.0007676402418761608,0.24547117764283805,-0.07357192275904338,0.10238868863011263,-0.028194441316951688,-0.032798236790635926,0.013750484390076066,0.012562633265890386,-0.011983282813116268,0.0249277346061257,0.016767815258683184,-0.009658861666550488
1,-0.21804497667621311,0.19756156987510606,-0.3222322846494723,-0.07651101392636295,0.039624103501640716,-0.013571197638301507,-0.07831890582983926,0.016643966885274225,0.03293338864672598,0.018189088747918417,0.00515469509857746,0.006221963639309475,-0.009543065602930771,-0.011135321164736893,0.028788988522770505
1,-0.043736852049423854,0.18771632482067416,-0.4369431631357152,-0.0968286113631142,-0.11602084253414395,-0.028523218186412163,-0.07474983556611399,0.03439215610093549,0.03047554148179771,-0.004805554554597213,0.004511942711414229,0.015598461296205878,-0.008087919769371978,0.005565158081677176,0.02086733879019864
1,-0.07091735902111224,0.2640806359487186,-0.4647251486633227,-0.07901528543429376,-0.016968692514560384,-0.017281406050598774,-0.09973665992830524,0.02872723626116538,-0.03032488981563678,-0.0009420244827766844,-0.00046429904904981233,-0.012411084506982556,-0.012327524285918741,-0.04764050609243628,-0.017151965706854382
1,-0.4778812209801845,-0.013214219995104469,0.2381427950732086,0.11222154391655216,0.008598139929039244,-0.020176892554138053,0.09156643901134523,-0.005488324900942505,-0.02314995496065765,0.021240585395335344,0.01379941021327293,0.00479122969191341,-0.004672820208256718,0.03953711237051708,0.002899780218019975
0,0.05818345925867581,-0.030112303914689758,0.07204079577836188,0.02273213849789986,-0.34649869891503965,0.17015679656213598,-0.004543222994407283,0.05258395082977088,-0.19633095235936984,0.031992087820856364,-0.021428874873955204,0.01412984481336994,0.12946089302217062,0.19745758075905376,-0.08717514382774827
1,0.2687630090705926,-0.19010392328386036,0.09931167037099344,-0.052176843094292616,0.033233313218562766,0.4447146529758443,-0.022702375239631714,0.13869161191064236,-0.3684752315705017,-0.4177650256908374,0.015288316977782598,0.9555761295855796,0.1077724759013966,-0.07410340833209017,0.3464172802934932
0,0.13337969754033432,-0.2102704071141187,0.050283601281406465,-0.04705187529887838,0.3281116053163932,-0.041241399978815735,0.07181860046772105,-0.04056622606923513,-0.02171185707843504,0.013678594883857824,-0.0188118232155502,0.0044758413442626595,-0.010686742838425013,0.03951375326295321,-0.044286102869400906
0,0.3940148483387403,-0.2698806662863666,0.2794746508843178,-0.041431411295838716,-0.09161560528570603,0.10554676503161818,-0.4802237364021737,0.11270665349128553,-0.07930779747400707,0.03958644253621337,-0.061696305469504074,-0.03763053695073608,-0.09808493601360696,-0.06813439435114145,-0.012264952784227515
1,-0.2512987620162853,0.2270397097511011,-0.3601817851956276,-0.10731393613714056,-0.0025407192887590122,-0.02905212695458417,-0.08240987248329619,0.01815308480058732,-0.00036297998496662517,0.013680086079657178,-0.013035984269338096,-0.0061492227217975395,0.020275831680119046,-0.0006755518458227232,0.02451967939265853
1,-0.0326705161829027,0.2883795979842624,-0.45950163998449,-0.08907881881183144,-0.051714039079349315,0.004149917484585215,-0.11550804121786065,0.01624226166993895,0.012879074469480192,0.003491960092987993,-0.009481952250289595,0.01182576923253278,0.010432080633900477,0.019994349948578957,-0.013101107099678207
0,0.2146507837765116,-0.2562788170600493,0.3131622499570078,-0.11924641984339715,-0.03908597926742501,-0.011725678542202009,-0.3056124434422481,-0.061992704186695474,0.4150695672599009,0.1982969490272609,0.003713493717345713,0.1584191504752959,0.13547576026952268,-0.03926578606491801,-0.013259593557562269
0,0.10573932691109937,-0.15870782124849422,-0.019598882671179454,-0.016628377550236082,0.32148720185716817,-0.08600247548266694,0.09457898499800464,-0.037870940037638814,-0.02445103567437046,0.013129130540650116,-0.015061109111076712,-0.004012090451960191,0.01146885660370492,0.01627123479681028,0.034819354165194716
0,0.08028754762138833,-0.17631916696396802,0.0318941991352364,-0.04507157998137944,0.3705924563639757,-0.047174669459950816,0.08167223864363507,-0.04811964112415988,-0.02622007941503904,0.0290305433067154,-0.024935175830951468,0.01938291769989166,-0.038752300626842984,0.05723004524950075,-0.03223629545309066
0,0.14093502030802,-0.16703709701415195,-0.06849047468880969,-0.06584264303866202,0.4820034245410966,-0.09003626878083057,0.08071524433319416,-0.03763871061819013,-0.07701420959815876,0.01416633561521449,-0.04035672043553446,-0.02439018650977233,-0.013624028464496623,-0.013479461922325792,0.007196481365338163
0,0.17238113541736094,-0.19717706244389002,-0.04528778361420941,0.050260875797409295,-0.3907750543003163,-0.1792082154207051,0.31683187555221703,-0.07637981931042556,0.035746446542134366,0.0790834186910269,-0.036863853912412085,0.043598468736083515,-0.0502474874032303,-0.04896616193733282,0.002299381580429827
0,0.1711960684563251,-0.15799202163482176,-0.005809002053159189,-0.022461748177644517,0.231800019923173,-0.06444330840262842,0.03327214439026077,-0.022418685115263827,0.04201435170681896,0.023495627705556143,-0.004779335045319579,0.014145995603393847,-0.01182388964863655,0.015502943993550143,0.04203160551444493
1,-0.6064153887535955,0.0417202372555223,0.3443367393133067,0.13378963315380113,-0.012092231792196262,0.045300424106570335,0.003811641302082326,0.021221436886185243,-0.045835969079140663,-0.041154669279787455,0.012180235415690131,-0.02676127375200395,0.03901641541473176,0.007593692420634144,-0.023786301609572458
1,-0.14312158243255374,0.214865564718192,-0.3928211982280005,-0.09615943168965453,-0.017177062421413817,-0.030764972428198336,-0.06822235370259751,0.02634676964207188,-0.01760874447253847,-0.002723550697379957,0.009206831036382469,-0.01208077554256387,0.01039600465109629,-0.02809631745630568,0.005067042089791822
1,0.31977561518269804,-0.2061960003628474,0.14768399631851473,-0.029527441620851445,-0.019761824714432292,0.4546668350112695,-0.10006355842191922,0.16139679147486372,-0.3906979442490284,-0.393484667937896,-0.0212999641907932,0.9986396636395256,-0.14628330580438606,-0.035241661864945435,0.2320064526645457
1,-0.1990441829700644,0.19351503752779134,-0.3971541848398549,-0.13354479528477814,0.04336757085368135,-0.020814100481981568,-0.0873182914566639,0.023140414944151037,-0.01805017308713076,0.009135847778449668,-0.026777212440662626,-0.014173358688861756,0.01247675548113605,-0.026352596217909717,0.011968173274678456
1,-0.5936526534782779,-0.008295642888152314,0.4145233754261823,0.1495337765300088,-0.0607968941594037,0.042752266087031414,-0.003487616037806362,-0.005022924941851975,0.035708384788777366,0.02192079005935772,-0.0003387902373278377,-0.009165901548915629,0.007885947987600206,0.011031033086271493,-0.014422293167411396
0,0.9572031639941208,1.4286601622552637,0.3564151226224277,0.9568290123069604,0.10011993742521348,-0.04122376746231145,0.05007999817329643,-0.025937505326491698,0.013089907039801537,0.004164783119322463,0.002583874229147993,-0.007287936303202558,0.0005809620159599139,-0.010740472135206305,-0.0007892451348751472
0,0.12688076107135898,-0.2045357489612973,0.047150156253301635,-0.04641681028147369,0.3327154471404919,-0.0424993841029503,0.08194650702202316,-0.04689991408421886,-0.015063603373237313,0.016451494258616434,-0.021757675758467074,0.023219240512547427,-0.030245820999129345,0.055185969308795234,-0.04126041386196758
0,0.14448055786949107,-0.1871179050445948,-0.0005125281163798315,-0.02119865147059001,0.4058011220002697,-0.09836696541562638,0.09800311440153037,-0.04194241926636563,-0.04506803663627371,0.03325055583484572,-0.007909240278523626,0.0012249104593291464,-0.031220176743289262,0.02095331583274855,0.015738028117101406
0,0.07439822821149357,-0.07494366410871499,0.0683930464852118,0.014651721750193237,-0.3655444499860783,0.12536360572707098,0.05654043714376941,0.027360512862907457,-0.12715332542332947,-0.003081932719027537,0.022195470476937058,0.02737451597347886,0.15240562621605822,0.15310548757291967,-0.07453545018853715
0,0.16018462634414707,-0.17251729010828373,-0.05156528391237341,-0.0372790900070001,0.3142069655067592,-0.08687915804053144,0.06839729034048614,-0.020669602655237426,-0.05224075213230155,0.023789560312966,0.005534520880831667,-0.022164540518569985,0.0030177445298479487,-0.020577330522410214,0.003335543456241616
1,-0.5759889136119621,0.036917844812130014,0.3124558057150514,0.1328181530075684,-0.09270985544876943,0.031637692320730305,-0.015080271215451238,0.01931480504792056,0.014478282089324904,0.014953435934233615,-0.007356629851254439,-0.016716158433593458,-0.0505705606858821,-0.05934696924666085,0.04356405343512164
0,0.3705451503755089,-0.28896018437267523,0.2894406130523443,-0.03880305172032705,-0.05149670875437529,0.06622799489282144,-0.4847479395864245,0.1090183511112678,-0.059725525043269084,0.06675710316326605,-0.06923752485727969,-0.05439604547127872,-0.07649031087436513,-0.07096713845485536,0.07647721602044329
